total_absences,module_id,prof_id,promo,apogee,mark,year
24.0,5,8,2020,77781257,10.41,2017/2018
31.0,11,6,2020,77781257,13.5,2017/2018
25.0,6,15,2020,77781257,10.04,2017/2018
26.0,7,23,2020,77781257,15.53,2017/2018
31.0,12,2,2020,77781257,16.71,2017/2018
30.0,32,12,2020,77781257,12.0,2019/2020
24.0,27,16,2020,77781257,12.6,2018/2019
22.0,8,24,2020,77781257,11.79,2017/2018
32.0,24,12,2020,88373562,15.2,2018/2019
16.0,13,11,2020,88373562,12.0,2017/2018
31.0,28,5,2020,88373562,12.41,2018/2019
29.0,31,9,2020,88373562,14.27,2019/2020
28.0,23,9,2020,88373562,12.89,2018/2019
31.0,26,7,2020,88373562,17.02,2018/2019
29.0,21,25,2020,88373562,14.54,2018/2019
25.0,37,17,2020,88373562,16.06,2019/2020
23.0,3,21,2020,88373562,11.73,2017/2018
22.0,22,26,2020,88373562,12.0,2018/2019
17.0,38,27,2020,88373562,12.67,2019/2020
26.0,18,4,2020,88373562,13.16,2018/2019
32.0,4,22,2020,88373562,12.44,2017/2018
32.0,10,6,2020,88373562,16.29,2017/2018
19.0,33,11,2020,88373562,16.45,2019/2020
30.0,16,13,2020,88373562,19.1,2018/2019
27.0,9,10,2020,88373562,14.5,2017/2018
31.0,25,2,2020,88373562,14.07,2018/2019
26.0,17,1,2020,88373562,17.76,2018/2019
24.0,5,8,2020,88373562,11.39,2017/2018
32.0,11,6,2020,88373562,12.33,2017/2018
29.0,6,15,2020,88373562,7.62,2017/2018
29.0,7,23,2020,88373562,13.52,2017/2018
29.0,12,2,2020,88373562,15.53,2017/2018
32.0,32,12,2020,88373562,12.0,2019/2020
29.0,27,16,2020,88373562,12.0,2018/2019
28.0,8,24,2020,88373562,14.72,2017/2018
25.0,24,12,2020,54541498,15.67,2018/2019
3.0,13,11,2020,54541498,13.09,2017/2018
29.0,28,5,2020,54541498,10.87,2018/2019
19.0,31,9,2020,54541498,7.71,2019/2020
18.0,23,9,2020,54541498,12.37,2018/2019
27.0,26,7,2020,54541498,8.88,2018/2019
22.0,21,25,2020,54541498,11.7,2018/2019
19.0,37,17,2020,54541498,13.72,2019/2020
5.0,3,21,2020,54541498,12.82,2017/2018
6.0,22,26,2020,54541498,14.2,2018/2019
2.0,38,27,2020,54541498,12.0,2019/2020
16.0,18,4,2020,54541498,10.41,2018/2019
20.0,4,22,2020,54541498,12.84,2017/2018
30.0,10,6,2020,54541498,13.84,2017/2018
8.0,33,11,2020,54541498,14.1,2019/2020
21.0,16,13,2020,54541498,17.14,2018/2019
13.0,9,10,2020,54541498,11.98,2017/2018
25.0,25,2,2020,54541498,12.93,2018/2019
16.0,17,1,2020,54541498,13.25,2018/2019
19.0,5,8,2020,54541498,10.31,2017/2018
29.0,11,6,2020,54541498,12.0,2017/2018
18.0,6,15,2020,54541498,12.0,2017/2018
23.0,7,23,2020,54541498,12.52,2017/2018
19.0,12,2,2020,54541498,14.03,2017/2018
25.0,32,12,2020,54541498,13.46,2019/2020
10.0,27,16,2020,54541498,13.53,2018/2019
15.0,8,24,2020,54541498,13.01,2017/2018
27.0,24,12,2020,31741760,12.0,2018/2019
13.0,13,11,2020,31741760,12.33,2017/2018
29.0,28,5,2020,31741760,17.6,2018/2019
26.0,31,9,2020,31741760,12.0,2019/2020
17.0,23,9,2020,31741760,12.91,2018/2019
29.0,26,7,2020,31741760,9.47,2018/2019
25.0,21,25,2020,31741760,13.2,2018/2019
24.0,37,17,2020,31741760,12.0,2019/2020
11.0,3,21,2020,31741760,12.0,2017/2018
7.0,22,26,2020,31741760,17.12,2018/2019
6.0,38,27,2020,31741760,16.26,2019/2020
23.0,18,4,2020,31741760,17.01,2018/2019
28.0,4,22,2020,31741760,10.08,2017/2018
26.0,10,6,2020,31741760,11.54,2017/2018
12.0,33,11,2020,31741760,13.29,2019/2020
19.0,16,13,2020,31741760,15.47,2018/2019
20.0,9,10,2020,31741760,18.6,2017/2018
27.0,25,2,2020,31741760,12.69,2018/2019
26.0,17,1,2020,31741760,11.27,2018/2019
23.0,5,8,2020,31741760,10.13,2017/2018
22.0,11,6,2020,31741760,14.83,2017/2018
19.0,6,15,2020,31741760,8.96,2017/2018
27.0,7,23,2020,31741760,14.96,2017/2018
23.0,12,2,2020,31741760,12.0,2017/2018
28.0,32,12,2020,31741760,12.0,2019/2020
20.0,27,16,2020,31741760,12.0,2018/2019
21.0,8,24,2020,31741760,12.83,2017/2018
27.0,24,12,2020,29089104,20.0,2018/2019
12.0,13,11,2020,29089104,14.11,2017/2018
27.0,28,5,2020,29089104,13.53,2018/2019
28.0,31,9,2020,29089104,12.0,2019/2020
24.0,23,9,2020,29089104,11.2,2018/2019
30.0,26,7,2020,29089104,11.02,2018/2019
24.0,21,25,2020,29089104,11.28,2018/2019
20.0,37,17,2020,29089104,16.53,2019/2020
9.0,3,21,2020,29089104,12.0,2017/2018
9.0,22,26,2020,29089104,18.37,2018/2019
14.0,38,27,2020,29089104,12.0,2019/2020
23.0,18,4,2020,29089104,17.3,2018/2019
26.0,4,22,2020,29089104,16.71,2017/2018
31.0,10,6,2020,29089104,12.83,2017/2018
10.0,33,11,2020,29089104,13.8,2019/2020
22.0,16,13,2020,29089104,11.08,2018/2019
20.0,9,10,2020,29089104,16.27,2017/2018
31.0,25,2,2020,29089104,12.0,2018/2019
25.0,17,1,2020,29089104,14.29,2018/2019
20.0,5,8,2020,29089104,11.63,2017/2018
28.0,11,6,2020,29089104,13.48,2017/2018
20.0,6,15,2020,29089104,12.0,2017/2018
21.0,7,23,2020,29089104,12.39,2017/2018
28.0,12,2,2020,29089104,14.25,2017/2018
27.0,32,12,2020,29089104,12.0,2019/2020
23.0,27,16,2020,29089104,14.22,2018/2019
14.0,8,24,2020,29089104,14.93,2017/2018
29.0,24,12,2020,36871734,12.0,2018/2019
13.0,13,11,2020,36871734,11.86,2017/2018
25.0,28,5,2020,36871734,8.38,2018/2019
26.0,31,9,2020,36871734,14.8,2019/2020
15.0,23,9,2020,36871734,11.94,2018/2019
28.0,26,7,2020,36871734,11.2,2018/2019
27.0,21,25,2020,36871734,12.0,2018/2019
24.0,37,17,2020,36871734,13.07,2019/2020
17.0,3,21,2020,36871734,12.31,2017/2018
15.0,22,26,2020,36871734,12.0,2018/2019
13.0,38,27,2020,36871734,14.04,2019/2020
21.0,18,4,2020,36871734,15.57,2018/2019
25.0,4,22,2020,36871734,19.81,2017/2018
25.0,10,6,2020,36871734,13.26,2017/2018
6.0,33,11,2020,36871734,11.81,2019/2020
20.0,16,13,2020,36871734,11.28,2018/2019
21.0,9,10,2020,36871734,15.08,2017/2018
27.0,25,2,2020,36871734,14.19,2018/2019
22.0,17,1,2020,36871734,8.51,2018/2019
15.0,5,8,2020,36871734,10.62,2017/2018
31.0,11,6,2020,36871734,12.0,2017/2018
23.0,6,15,2020,36871734,10.27,2017/2018
23.0,7,23,2020,36871734,16.73,2017/2018
23.0,12,2,2020,36871734,12.0,2017/2018
24.0,32,12,2020,36871734,10.36,2019/2020
15.0,27,16,2020,36871734,12.0,2018/2019
20.0,8,24,2020,36871734,10.54,2017/2018
31.0,24,12,2020,88864305,17.1,2018/2019
13.0,13,11,2020,88864305,13.66,2017/2018
29.0,28,5,2020,88864305,17.43,2018/2019
30.0,31,9,2020,88864305,15.76,2019/2020
25.0,23,9,2020,88864305,12.52,2018/2019
28.0,26,7,2020,88864305,12.0,2018/2019
30.0,21,25,2020,88864305,15.6,2018/2019
19.0,37,17,2020,88864305,10.65,2019/2020
18.0,3,21,2020,88864305,15.4,2017/2018
13.0,22,26,2020,88864305,13.55,2018/2019
17.0,38,27,2020,88864305,13.34,2019/2020
23.0,18,4,2020,88864305,16.97,2018/2019
31.0,4,22,2020,88864305,12.0,2017/2018
30.0,10,6,2020,88864305,12.0,2017/2018
16.0,33,11,2020,88864305,15.36,2019/2020
28.0,16,13,2020,88864305,12.0,2018/2019
18.0,9,10,2020,88864305,13.93,2017/2018
27.0,25,2,2020,88864305,12.0,2018/2019
27.0,17,1,2020,88864305,12.0,2018/2019
24.0,5,8,2020,88864305,12.0,2017/2018
31.0,11,6,2020,88864305,12.51,2017/2018
27.0,6,15,2020,88864305,20.0,2017/2018
27.0,7,23,2020,88864305,14.17,2017/2018
31.0,12,2,2020,88864305,16.3,2017/2018
27.0,32,12,2020,88864305,15.66,2019/2020
21.0,27,16,2020,88864305,12.0,2018/2019
23.0,8,24,2020,88864305,13.5,2017/2018
29.0,24,12,2020,97419599,12.0,2018/2019
15.0,13,11,2020,97419599,11.28,2017/2018
29.0,28,5,2020,97419599,18.42,2018/2019
25.0,31,9,2020,97419599,14.07,2019/2020
19.0,23,9,2020,97419599,15.33,2018/2019
29.0,26,7,2020,97419599,13.23,2018/2019
25.0,21,25,2020,97419599,14.61,2018/2019
24.0,37,17,2020,97419599,12.0,2019/2020
17.0,3,21,2020,97419599,15.53,2017/2018
19.0,22,26,2020,97419599,17.7,2018/2019
9.0,38,27,2020,97419599,14.37,2019/2020
23.0,18,4,2020,97419599,14.32,2018/2019
32.0,4,22,2020,97419599,13.45,2017/2018
30.0,10,6,2020,97419599,12.0,2017/2018
7.0,33,11,2020,97419599,13.55,2019/2020
26.0,16,13,2020,97419599,12.55,2018/2019
20.0,9,10,2020,97419599,14.23,2017/2018
27.0,25,2,2020,97419599,9.46,2018/2019
26.0,17,1,2020,97419599,10.29,2018/2019
21.0,5,8,2020,97419599,13.63,2017/2018
29.0,11,6,2020,97419599,12.0,2017/2018
20.0,6,15,2020,97419599,13.26,2017/2018
26.0,7,23,2020,97419599,12.0,2017/2018
27.0,12,2,2020,97419599,13.5,2017/2018
26.0,32,12,2020,97419599,11.94,2019/2020
13.0,27,16,2020,97419599,8.91,2018/2019
21.0,8,24,2020,97419599,12.22,2017/2018
31.0,24,12,2020,90533809,14.03,2018/2019
20.0,13,11,2020,90533809,11.25,2017/2018
30.0,28,5,2020,90533809,12.64,2018/2019
28.0,31,9,2020,90533809,12.28,2019/2020
16.0,23,9,2020,90533809,12.68,2018/2019
31.0,26,7,2020,90533809,13.34,2018/2019
28.0,21,25,2020,90533809,11.63,2018/2019
24.0,37,17,2020,90533809,12.33,2019/2020
19.0,3,21,2020,90533809,13.31,2017/2018
18.0,22,26,2020,90533809,15.88,2018/2019
14.0,38,27,2020,90533809,17.03,2019/2020
23.0,18,4,2020,90533809,13.38,2018/2019
31.0,4,22,2020,90533809,13.81,2017/2018
30.0,10,6,2020,90533809,12.42,2017/2018
10.0,33,11,2020,90533809,12.0,2019/2020
29.0,16,13,2020,90533809,13.61,2018/2019
23.0,9,10,2020,90533809,13.7,2017/2018
24.0,25,2,2020,90533809,11.82,2018/2019
25.0,17,1,2020,90533809,12.69,2018/2019
25.0,5,8,2020,90533809,14.15,2017/2018
29.0,11,6,2020,90533809,12.0,2017/2018
23.0,6,15,2020,90533809,14.27,2017/2018
26.0,7,23,2020,90533809,17.06,2017/2018
31.0,12,2,2020,90533809,12.0,2017/2018
30.0,32,12,2020,90533809,20.0,2019/2020
24.0,27,16,2020,90533809,15.25,2018/2019
27.0,8,24,2020,90533809,11.71,2017/2018
30.0,24,12,2020,20470749,14.09,2018/2019
14.0,13,11,2020,20470749,16.0,2017/2018
28.0,28,5,2020,20470749,15.28,2018/2019
26.0,31,9,2020,20470749,11.87,2019/2020
23.0,23,9,2020,20470749,15.46,2018/2019
24.0,26,7,2020,20470749,11.34,2018/2019
28.0,21,25,2020,20470749,13.47,2018/2019
23.0,37,17,2020,20470749,14.14,2019/2020
15.0,3,21,2020,20470749,11.13,2017/2018
16.0,22,26,2020,20470749,12.0,2018/2019
12.0,38,27,2020,20470749,12.54,2019/2020
22.0,18,4,2020,20470749,15.45,2018/2019
28.0,4,22,2020,20470749,12.0,2017/2018
28.0,10,6,2020,20470749,12.75,2017/2018
19.0,33,11,2020,20470749,14.35,2019/2020
25.0,16,13,2020,20470749,15.6,2018/2019
20.0,9,10,2020,20470749,13.31,2017/2018
30.0,25,2,2020,20470749,12.0,2018/2019
23.0,17,1,2020,20470749,11.48,2018/2019
23.0,5,8,2020,20470749,12.77,2017/2018
28.0,11,6,2020,20470749,15.68,2017/2018
19.0,6,15,2020,20470749,12.0,2017/2018
26.0,7,23,2020,20470749,14.06,2017/2018
32.0,12,2,2020,20470749,14.12,2017/2018
27.0,32,12,2020,20470749,16.12,2019/2020
21.0,27,16,2020,20470749,12.0,2018/2019
23.0,8,24,2020,20470749,14.95,2017/2018
30.0,24,12,2020,32490508,13.19,2018/2019
11.0,13,11,2020,32490508,10.28,2017/2018
26.0,28,5,2020,32490508,16.15,2018/2019
21.0,31,9,2020,32490508,17.09,2019/2020
24.0,23,9,2020,32490508,12.28,2018/2019
29.0,26,7,2020,32490508,15.87,2018/2019
27.0,21,25,2020,32490508,13.1,2018/2019
20.0,37,17,2020,32490508,12.0,2019/2020
6.0,3,21,2020,32490508,12.0,2017/2018
6.0,22,26,2020,32490508,16.65,2018/2019
15.0,38,27,2020,32490508,14.62,2019/2020
14.0,18,4,2020,32490508,16.17,2018/2019
26.0,4,22,2020,32490508,9.97,2017/2018
23.0,10,6,2020,32490508,12.0,2017/2018
9.0,33,11,2020,32490508,15.86,2019/2020
21.0,16,13,2020,32490508,18.71,2018/2019
21.0,9,10,2020,32490508,12.0,2017/2018
20.0,25,2,2020,32490508,14.78,2018/2019
18.0,17,1,2020,32490508,12.0,2018/2019
21.0,5,8,2020,32490508,14.36,2017/2018
28.0,11,6,2020,32490508,16.96,2017/2018
23.0,6,15,2020,32490508,13.56,2017/2018
18.0,7,23,2020,32490508,12.0,2017/2018
27.0,12,2,2020,32490508,12.67,2017/2018
24.0,32,12,2020,32490508,11.49,2019/2020
15.0,27,16,2020,32490508,14.21,2018/2019
18.0,8,24,2020,32490508,12.43,2017/2018
24.0,24,12,2020,34194426,15.43,2018/2019
6.0,13,11,2020,34194426,12.0,2017/2018
22.0,28,5,2020,34194426,12.98,2018/2019
19.0,31,9,2020,34194426,10.37,2019/2020
18.0,23,9,2020,34194426,12.78,2018/2019
21.0,26,7,2020,34194426,9.45,2018/2019
25.0,21,25,2020,34194426,15.79,2018/2019
14.0,37,17,2020,34194426,11.47,2019/2020
12.0,3,21,2020,34194426,15.81,2017/2018
8.0,22,26,2020,34194426,13.69,2018/2019
5.0,38,27,2020,34194426,12.0,2019/2020
11.0,18,4,2020,34194426,15.83,2018/2019
26.0,4,22,2020,34194426,12.48,2017/2018
27.0,10,6,2020,34194426,15.33,2017/2018
8.0,33,11,2020,34194426,12.0,2019/2020
21.0,16,13,2020,34194426,15.9,2018/2019
8.0,9,10,2020,34194426,15.85,2017/2018
26.0,25,2,2020,34194426,11.97,2018/2019
17.0,17,1,2020,34194426,13.08,2018/2019
12.0,5,8,2020,34194426,11.34,2017/2018
26.0,11,6,2020,34194426,12.0,2017/2018
21.0,6,15,2020,34194426,14.52,2017/2018
19.0,7,23,2020,34194426,8.98,2017/2018
25.0,12,2,2020,34194426,14.27,2017/2018
25.0,32,12,2020,34194426,11.85,2019/2020
9.0,27,16,2020,34194426,11.03,2018/2019
22.0,8,24,2020,34194426,13.66,2017/2018
32.0,24,12,2020,26189878,12.88,2018/2019
20.0,13,11,2020,26189878,15.41,2017/2018
30.0,28,5,2020,26189878,10.61,2018/2019
32.0,31,9,2020,26189878,13.3,2019/2020
23.0,23,9,2020,26189878,11.33,2018/2019
32.0,26,7,2020,26189878,18.05,2018/2019
25.0,21,25,2020,26189878,12.0,2018/2019
26.0,37,17,2020,26189878,12.0,2019/2020
17.0,3,21,2020,26189878,13.04,2017/2018
18.0,22,26,2020,26189878,18.36,2018/2019
19.0,38,27,2020,26189878,13.47,2019/2020
25.0,18,4,2020,26189878,12.0,2018/2019
31.0,4,22,2020,26189878,12.0,2017/2018
30.0,10,6,2020,26189878,17.16,2017/2018
24.0,33,11,2020,26189878,12.6,2019/2020
27.0,16,13,2020,26189878,12.77,2018/2019
24.0,9,10,2020,26189878,14.83,2017/2018
31.0,25,2,2020,26189878,12.0,2018/2019
25.0,17,1,2020,26189878,10.84,2018/2019
23.0,5,8,2020,26189878,10.2,2017/2018
31.0,11,6,2020,26189878,11.22,2017/2018
22.0,6,15,2020,26189878,11.43,2017/2018
25.0,7,23,2020,26189878,14.28,2017/2018
30.0,12,2,2020,26189878,16.1,2017/2018
31.0,32,12,2020,26189878,10.06,2019/2020
25.0,27,16,2020,26189878,12.0,2018/2019
26.0,8,24,2020,26189878,13.13,2017/2018
31.0,24,12,2020,12689768,12.0,2018/2019
19.0,13,11,2020,12689768,10.52,2017/2018
32.0,28,5,2020,12689768,14.11,2018/2019
30.0,31,9,2020,12689768,17.5,2019/2020
28.0,23,9,2020,12689768,11.89,2018/2019
31.0,26,7,2020,12689768,15.98,2018/2019
29.0,21,25,2020,12689768,16.58,2018/2019
23.0,37,17,2020,12689768,14.73,2019/2020
15.0,3,21,2020,12689768,15.77,2017/2018
17.0,22,26,2020,12689768,16.37,2018/2019
11.0,38,27,2020,12689768,18.41,2019/2020
23.0,18,4,2020,12689768,11.45,2018/2019
30.0,4,22,2020,12689768,16.21,2017/2018
28.0,10,6,2020,12689768,14.09,2017/2018
12.0,33,11,2020,12689768,16.32,2019/2020
26.0,16,13,2020,12689768,14.46,2018/2019
24.0,9,10,2020,12689768,18.58,2017/2018
30.0,25,2,2020,12689768,15.02,2018/2019
24.0,17,1,2020,12689768,11.85,2018/2019
23.0,5,8,2020,12689768,9.58,2017/2018
29.0,11,6,2020,12689768,19.8,2017/2018
29.0,6,15,2020,12689768,13.2,2017/2018
26.0,7,23,2020,12689768,15.97,2017/2018
29.0,12,2,2020,12689768,15.89,2017/2018
30.0,32,12,2020,12689768,9.86,2019/2020
18.0,27,16,2020,12689768,9.96,2018/2019
24.0,8,24,2020,12689768,12.0,2017/2018
30.0,24,12,2020,83025353,12.0,2018/2019
17.0,13,11,2020,83025353,13.31,2017/2018
31.0,28,5,2020,83025353,15.72,2018/2019
31.0,31,9,2020,83025353,12.57,2019/2020
25.0,23,9,2020,83025353,17.27,2018/2019
32.0,26,7,2020,83025353,15.16,2018/2019
31.0,21,25,2020,83025353,13.43,2018/2019
25.0,37,17,2020,83025353,11.83,2019/2020
17.0,3,21,2020,83025353,16.57,2017/2018
16.0,22,26,2020,83025353,19.57,2018/2019
24.0,38,27,2020,83025353,11.27,2019/2020
29.0,18,4,2020,83025353,10.96,2018/2019
32.0,4,22,2020,83025353,9.1,2017/2018
30.0,10,6,2020,83025353,14.11,2017/2018
21.0,33,11,2020,83025353,14.15,2019/2020
27.0,16,13,2020,83025353,12.83,2018/2019
25.0,9,10,2020,83025353,13.97,2017/2018
32.0,25,2,2020,83025353,12.0,2018/2019
28.0,17,1,2020,83025353,12.45,2018/2019
22.0,5,8,2020,83025353,11.32,2017/2018
31.0,11,6,2020,83025353,16.94,2017/2018
29.0,6,15,2020,83025353,13.13,2017/2018
28.0,7,23,2020,83025353,15.32,2017/2018
30.0,12,2,2020,83025353,13.98,2017/2018
30.0,32,12,2020,83025353,12.0,2019/2020
25.0,27,16,2020,83025353,18.03,2018/2019
28.0,8,24,2020,83025353,12.67,2017/2018
29.0,24,12,2020,23084028,11.6,2018/2019
13.0,13,11,2020,23084028,14.14,2017/2018
25.0,28,5,2020,23084028,10.64,2018/2019
18.0,31,9,2020,23084028,9.16,2019/2020
20.0,23,9,2020,23084028,12.28,2018/2019
29.0,26,7,2020,23084028,11.26,2018/2019
27.0,21,25,2020,23084028,12.57,2018/2019
26.0,37,17,2020,23084028,11.22,2019/2020
9.0,3,21,2020,23084028,10.09,2017/2018
11.0,22,26,2020,23084028,14.19,2018/2019
16.0,38,27,2020,23084028,14.0,2019/2020
13.0,18,4,2020,23084028,12.9,2018/2019
29.0,4,22,2020,23084028,10.21,2017/2018
29.0,10,6,2020,23084028,16.72,2017/2018
14.0,33,11,2020,23084028,15.72,2019/2020
24.0,16,13,2020,23084028,14.54,2018/2019
11.0,9,10,2020,23084028,17.27,2017/2018
26.0,25,2,2020,23084028,9.72,2018/2019
24.0,17,1,2020,23084028,12.0,2018/2019
25.0,5,8,2020,23084028,12.0,2017/2018
31.0,11,6,2020,23084028,12.0,2017/2018
17.0,6,15,2020,23084028,14.45,2017/2018
27.0,7,23,2020,23084028,18.51,2017/2018
30.0,12,2,2020,23084028,12.72,2017/2018
29.0,32,12,2020,23084028,14.23,2019/2020
16.0,27,16,2020,23084028,11.99,2018/2019
27.0,8,24,2020,23084028,11.63,2017/2018
29.0,24,12,2020,99230218,12.0,2018/2019
15.0,13,11,2020,99230218,17.82,2017/2018
26.0,28,5,2020,99230218,10.77,2018/2019
21.0,31,9,2020,99230218,12.67,2019/2020
20.0,23,9,2020,99230218,13.21,2018/2019
23.0,26,7,2020,99230218,12.99,2018/2019
25.0,21,25,2020,99230218,20.0,2018/2019
21.0,37,17,2020,99230218,20.0,2019/2020
11.0,3,21,2020,99230218,11.6,2017/2018
9.0,22,26,2020,99230218,13.3,2018/2019
9.0,38,27,2020,99230218,15.6,2019/2020
17.0,18,4,2020,99230218,15.43,2018/2019
26.0,4,22,2020,99230218,14.09,2017/2018
26.0,10,6,2020,99230218,13.71,2017/2018
7.0,33,11,2020,99230218,15.05,2019/2020
22.0,16,13,2020,99230218,10.32,2018/2019
22.0,9,10,2020,99230218,14.03,2017/2018
27.0,25,2,2020,99230218,16.66,2018/2019
25.0,17,1,2020,99230218,14.22,2018/2019
19.0,5,8,2020,99230218,12.0,2017/2018
25.0,11,6,2020,99230218,12.77,2017/2018
17.0,6,15,2020,99230218,10.64,2017/2018
23.0,7,23,2020,99230218,12.0,2017/2018
27.0,12,2,2020,99230218,12.52,2017/2018
24.0,32,12,2020,99230218,14.19,2019/2020
14.0,27,16,2020,99230218,12.42,2018/2019
16.0,8,24,2020,99230218,13.7,2017/2018
28.0,24,12,2020,63517772,9.66,2018/2019
12.0,13,11,2020,63517772,12.0,2017/2018
28.0,28,5,2020,63517772,13.29,2018/2019
28.0,31,9,2020,63517772,12.0,2019/2020
28.0,23,9,2020,63517772,14.27,2018/2019
30.0,26,7,2020,63517772,14.05,2018/2019
24.0,21,25,2020,63517772,12.0,2018/2019
26.0,37,17,2020,63517772,10.86,2019/2020
13.0,3,21,2020,63517772,14.0,2017/2018
11.0,22,26,2020,63517772,18.52,2018/2019
18.0,38,27,2020,63517772,12.25,2019/2020
11.0,18,4,2020,63517772,10.79,2018/2019
31.0,4,22,2020,63517772,19.67,2017/2018
27.0,10,6,2020,63517772,16.77,2017/2018
10.0,33,11,2020,63517772,14.72,2019/2020
27.0,16,13,2020,63517772,11.44,2018/2019
23.0,9,10,2020,63517772,14.18,2017/2018
30.0,25,2,2020,63517772,11.12,2018/2019
29.0,17,1,2020,63517772,13.08,2018/2019
26.0,5,8,2020,63517772,15.6,2017/2018
28.0,11,6,2020,63517772,17.23,2017/2018
27.0,6,15,2020,63517772,12.0,2017/2018
26.0,7,23,2020,63517772,20.0,2017/2018
25.0,12,2,2020,63517772,11.94,2017/2018
29.0,32,12,2020,63517772,11.44,2019/2020
17.0,27,16,2020,63517772,12.27,2018/2019
18.0,8,24,2020,63517772,11.97,2017/2018
29.0,24,12,2020,73995488,11.65,2018/2019
17.0,13,11,2020,73995488,14.21,2017/2018
29.0,28,5,2020,73995488,12.0,2018/2019
24.0,31,9,2020,73995488,12.0,2019/2020
25.0,23,9,2020,73995488,15.54,2018/2019
28.0,26,7,2020,73995488,13.51,2018/2019
26.0,21,25,2020,73995488,11.68,2018/2019
20.0,37,17,2020,73995488,12.0,2019/2020
11.0,3,21,2020,73995488,11.72,2017/2018
9.0,22,26,2020,73995488,13.19,2018/2019
10.0,38,27,2020,73995488,15.42,2019/2020
21.0,18,4,2020,73995488,15.73,2018/2019
25.0,4,22,2020,73995488,9.9,2017/2018
29.0,10,6,2020,73995488,12.0,2017/2018
16.0,33,11,2020,73995488,16.14,2019/2020
26.0,16,13,2020,73995488,14.94,2018/2019
22.0,9,10,2020,73995488,15.28,2017/2018
30.0,25,2,2020,73995488,11.95,2018/2019
23.0,17,1,2020,73995488,12.0,2018/2019
16.0,5,8,2020,73995488,12.0,2017/2018
29.0,11,6,2020,73995488,16.53,2017/2018
20.0,6,15,2020,73995488,8.22,2017/2018
28.0,7,23,2020,73995488,15.93,2017/2018
29.0,12,2,2020,73995488,12.0,2017/2018
31.0,32,12,2020,73995488,14.52,2019/2020
20.0,27,16,2020,73995488,12.0,2018/2019
22.0,8,24,2020,73995488,13.68,2017/2018
31.0,24,12,2020,82721476,14.51,2018/2019
22.0,13,11,2020,82721476,18.63,2017/2018
30.0,28,5,2020,82721476,15.59,2018/2019
28.0,31,9,2020,82721476,12.67,2019/2020
27.0,23,9,2020,82721476,12.62,2018/2019
29.0,26,7,2020,82721476,16.26,2018/2019
31.0,21,25,2020,82721476,13.67,2018/2019
28.0,37,17,2020,82721476,14.57,2019/2020
20.0,3,21,2020,82721476,15.57,2017/2018
20.0,22,26,2020,82721476,12.9,2018/2019
19.0,38,27,2020,82721476,14.03,2019/2020
28.0,18,4,2020,82721476,17.46,2018/2019
29.0,4,22,2020,82721476,14.33,2017/2018
31.0,10,6,2020,82721476,14.25,2017/2018
25.0,33,11,2020,82721476,17.77,2019/2020
26.0,16,13,2020,82721476,15.86,2018/2019
24.0,9,10,2020,82721476,16.36,2017/2018
30.0,25,2,2020,82721476,10.66,2018/2019
24.0,17,1,2020,82721476,12.0,2018/2019
28.0,5,8,2020,82721476,14.68,2017/2018
31.0,11,6,2020,82721476,16.38,2017/2018
23.0,6,15,2020,82721476,13.61,2017/2018
31.0,7,23,2020,82721476,14.93,2017/2018
31.0,12,2,2020,82721476,12.0,2017/2018
31.0,32,12,2020,82721476,13.81,2019/2020
21.0,27,16,2020,82721476,15.99,2018/2019
18.0,8,24,2020,82721476,17.12,2017/2018
32.0,24,12,2020,68828007,11.0,2018/2019
19.0,13,11,2020,68828007,12.0,2017/2018
32.0,28,5,2020,68828007,15.54,2018/2019
28.0,31,9,2020,68828007,12.0,2019/2020
27.0,23,9,2020,68828007,13.38,2018/2019
32.0,26,7,2020,68828007,11.59,2018/2019
31.0,21,25,2020,68828007,16.17,2018/2019
27.0,37,17,2020,68828007,14.12,2019/2020
19.0,3,21,2020,68828007,11.24,2017/2018
21.0,22,26,2020,68828007,16.65,2018/2019
22.0,38,27,2020,68828007,12.0,2019/2020
25.0,18,4,2020,68828007,12.0,2018/2019
32.0,4,22,2020,68828007,17.16,2017/2018
32.0,10,6,2020,68828007,13.68,2017/2018
21.0,33,11,2020,68828007,14.12,2019/2020
26.0,16,13,2020,68828007,13.12,2018/2019
27.0,9,10,2020,68828007,15.95,2017/2018
32.0,25,2,2020,68828007,9.17,2018/2019
29.0,17,1,2020,68828007,12.44,2018/2019
25.0,5,8,2020,68828007,14.05,2017/2018
30.0,11,6,2020,68828007,12.43,2017/2018
28.0,6,15,2020,68828007,12.0,2017/2018
28.0,7,23,2020,68828007,15.7,2017/2018
32.0,12,2,2020,68828007,19.66,2017/2018
32.0,32,12,2020,68828007,18.31,2019/2020
25.0,27,16,2020,68828007,16.44,2018/2019
22.0,8,24,2020,68828007,14.94,2017/2018
32.0,24,12,2020,78967110,13.33,2018/2019
14.0,13,11,2020,78967110,10.16,2017/2018
27.0,28,5,2020,78967110,9.11,2018/2019
20.0,31,9,2020,78967110,16.81,2019/2020
25.0,23,9,2020,78967110,11.58,2018/2019
31.0,26,7,2020,78967110,12.0,2018/2019
30.0,21,25,2020,78967110,14.32,2018/2019
24.0,37,17,2020,78967110,13.52,2019/2020
13.0,3,21,2020,78967110,14.73,2017/2018
18.0,22,26,2020,78967110,14.12,2018/2019
